# Genepanel: OMIM Version: 01 Date: 2017-11-07
#gene symbol	HGNC	remove (add x)	phenotype	inheritance	omim_number	pmid	inheritance info	comment
PIK3R1	8979		?Agammaglobulinemia 7, autosomal recessive	AR	615214			
PIK3R1	8979		SHORT syndrome	AD	269880			
PIK3R1	8979		Immunodeficiency 36	AD	616005			
PIK3R2	8980		Megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 1	AD	603387			
PIK3R5	30035		Ataxia-oculomotor apraxia 3	AR	615217			
PIKFYVE	23785		Corneal fleck dystrophy	AD	121850			
PINK1	14581		Parkinson disease 6, early onset	AR	605909			
PIP5K1C	8996		Lethal congenital contractural syndrome 3	AR	611369			
PITPNM3	21043		Cone-rod dystrophy 5	AD	600977			
PITX1	9004		Liebenberg syndrome	AD	186550			
PITX1	9004		Clubfoot, congenital, with or without deficiency of long bones and/or mirror-image polydactyly	AD	119800			
PITX2	9005		Anterior segment dysgenesis 4	AD	137600			
PITX2	9005		Ring dermoid of cornea	AD	180550			
PITX2	9005		Axenfeld-Rieger syndrome, type 1	AD	180500			
PITX3	9006		Cataract 11, multiple types	AD	610623			
PITX3	9006		Anterior segment dysgenesis 1, multiple subtypes	AD	107250			
PITX3	9006		Cataract 11, syndromic	AD	610623			
PKD1	9008		Polycystic kidney disease 1	AD	173900			
PKD1L1	18053		Heterotaxy, visceral, 8, autosomal	AR	617205			
PKD2	9009		Polycystic kidney disease 2	AD	613095			
PKHD1	9016		Polycystic kidney disease 4, with or without hepatic disease	AR	263200			
PKLR	9020		Pyruvate kinase deficiency	AR	266200			
PKLR	9020		Adenosine triphosphate, elevated, of erythrocytes	AD	102900			
PKP1	9023		Ectodermal dysplasia/skin fragility syndrome		604536			
PKP2	9024		Arrhythmogenic right ventricular dysplasia 9	AD	609040			
PLA2G2A	9031		{Colorectal cancer}	AD	114500			
PLA2G5	9038		[Fleck retina, familial benign]	AR	228980			
PLA2G6	9039		Parkinson disease 14, autosomal recessive	AR	612953			
PLA2G6	9039		Neurodegeneration with brain iron accumulation 2B	AR	610217			
PLA2G6	9039		Infantile neuroaxonal dystrophy 1	AR	256600			
PLA2G7	9040		{Asthma, susceptibility to}	AD	600807			
PLA2G7	9040		Platelet-activating factor acetylhydrolase deficiency	AR	614278			
PLA2G7	9040		{Atopy, susceptibility to}	AD	147050			
PLAA	9043		Neurodevelopmental disorder with progressive microcephaly, spasticity, and brain anomalies	AR	617527			
PLAG1	9045		Adenomas, salivary gland pleomorphic, somatic		181030			
PLAGL1	9046		{Diabetes mellitus, transient neonatal}		601410			
PLAT	9051		Thrombophilia, familial, due to decreased release of PLAT		612348			
PLAT	9051		Hyperfibrinolysis, familial, due to increased release of PLAT		612348			
PLAU	9052		{Alzheimer disease, late-onset, susceptibility to}	AD	104300			
PLAU	9052		Quebec platelet disorder	AD	601709			
PLCB1	15917		Epileptic encephalopathy, early infantile, 12	AR	613722			
PLCB2	9055		Platelet PLC beta-2 deficiency					
PLCB4	9059		Auriculocondylar syndrome 2	AD;AR	614669			
PLCD1	9060		Nail disorder, nonsyndromic congenital, 3, (leukonychia)	AD;AR	151600			
PLCE1	17175		Nephrotic syndrome, type 3	AR	610725			
PLCG2	9066		Familial cold autoinflammatory syndrome 3	AD	614468			
PLCG2	9066		Autoinflammation, antibody deficiency, and immune dysregulation syndrome	AD	614878			
PLCZ1	19218		?Spermatogenic failure 17	AR	617214			
PLD1	9067		Cardiac valvular defect, developmental	AR	212093			
PLEC	9069		Epidermolysis bullosa simplex, Ogna type	AD	131950			
PLEC	9069		Epidermolysis bullosa simplex with pyloric atresia	AR	612138			
PLEC	9069		Epidermolysis bullosa simplex with muscular dystrophy	AR	226670			
PLEC	9069		?Epidermolysis bullosa simplex with nail dystrophy	AR	616487			
PLEC	9069		Muscular dystrophy, limb-girdle, type 2Q	AR	613723			
PLEKHG2	29515		Leukodystrophy and acquired microcephaly with or without dystonia	AR	616763			
PLEKHG5	29105		Spinal muscular atrophy, distal, autosomal recessive, 4	AR	611067			
PLEKHG5	29105		Charcot-Marie-Tooth disease, recessive intermediate C	AR	615376			
PLEKHM1	29017		Osteopetrosis, autosomal recessive 6		611497			
PLG	9071		Plasminogen deficiency, type I	AR	217090			
PLG	9071		Dysplasminogenemia	AR	217090			
PLIN1	9076		Lipodystrophy, familial partial, type 4	AD	613877			
PLK4	11397		Microcephaly and chorioretinopathy, autosomal recessive, 2	AR	616171			
PLN	9080		Cardiomyopathy, dilated, 1P		609909			
PLN	9080		Cardiomyopathy, hypertrophic, 18	AD	613874			
PLOD1	9081		Ehlers-Danlos syndrome, type VI	AR	225400			
PLOD2	9082		Bruck syndrome 2	AR	609220			
PLOD3	9083		Lysyl hydroxylase 3 deficiency	AR	612394			
PLP1	9086		Pelizaeus-Merzbacher disease	XR	312080			
PLP1	9086		Spastic paraplegia 2, X-linked	XR	312920			
PLPP6			Phospholipid phosphatase 6		611666			
PLS3	9091		Bone mineral density QTL18, osteoporosis	XD	300910			
PML	9113		Leukemia, acute promyelocytic, PML/RARA type					
PMM2	9115		Congenital disorder of glycosylation, type Ia	AR	212065			
PMP22	9118		?Neuropathy, inflammatory demyelinating	AD	139393			
PMP22	9118		Charcot-Marie-Tooth disease, type 1A	AD	118220			
PMP22	9118		Charcot-Marie-Tooth disease, type 1E	AD	118300			
PMP22	9118		Dejerine-Sottas disease	AD;AR	145900			
PMP22	9118		Neuropathy, recurrent, with pressure palsies	AD	162500			
PMP22	9118		Roussy-Levy syndrome	AD	180800			
PMPCA	18667		Spinocerebellar ataxia, autosomal recessive 2	AR	213200			
PMS2	9122		Mismatch repair cancer syndrome	AR	276300			
PMS2	9122		Colorectal cancer, hereditary nonpolyposis, type 4		614337			
PMVK	9141		Porokeratosis 1, multiple types	AD	175800			
PNKP	9154		Microcephaly, seizures, and developmental delay	AR	613402			
PNKP	9154		Ataxia-oculomotor apraxia 4	AR	616267			
PNLIP	9155		?Pancreatic lipase deficiency	AR	614338			
PNP	7892		Immunodeficiency due to purine nucleoside phosphorylase deficiency	AR	613179			
PNPLA1	21246		Ichthyosis, congenital, autosomal recessive 10	AR	615024			
PNPLA2	30802		Neutral lipid storage disease with myopathy	AR	610717			
PNPLA6	16268		Spastic paraplegia 39, autosomal recessive	AR	612020			
PNPLA6	16268		Oliver-McFarlane syndrome	AR	275400			
PNPLA6	16268		Boucher-Neuhauser syndrome	AR	215470			
PNPLA6	16268		?Laurence-Moon syndrome	AR	245800			
PNPLA8	28900		?Mitochondrial myopathy with lactic acidosis	AR	251950			
PNPO	30260		Pyridoxamine 5'-phosphate oxidase deficiency	AR	610090			
PNPT1	23166		Combined oxidative phosphorylation deficiency 13	AR	614932			
PNPT1	23166		Deafness, autosomal recessive 70	AR	614934			
POC1A	24488		Short stature, onychodysplasia, facial dysmorphism, and hypotrichosis	AR	614813			
POC1B	30836		Cone-rod dystrophy 20	AR	615973			
POF1B	13711		?Premature ovarian failure 2B	XR	300604			
POFUT1	14988		Dowling-Degos disease 2	AD	615327			
POGLUT1	22954		Dowling-Degos disease 4	AD	615696			
POGLUT1	22954		?Muscular dystrophy, limb-girdle, type 2Z	AR	617232			
POGZ	18801		White-Sutton syndrome	AD	616364			
POLA1	9173		Pigmentary disorder, reticulate, with systemic manifestations, X-linked	XR	301220			
POLD1	9175		{Colorectal cancer, susceptibility to, 10}	AD	612591			
POLD1	9175		Mandibular hypoplasia, deafness, progeroid features, and lipodystrophy syndrome	AD	615381			
POLG	9179		Mitochondrial DNA depletion syndrome 4A (Alpers type)	AR	203700			
POLG	9179		Mitochondrial DNA depletion syndrome 4B (MNGIE type)	AR	613662			
POLG	9179		Mitochondrial recessive ataxia syndrome (includes SANDO and SCAE)	AR	607459			
POLG	9179		Progressive external ophthalmoplegia, autosomal dominant 1	AD	157640			
POLG	9179		Progressive external ophthalmoplegia, autosomal recessive 1	AR	258450			
POLG2	9180		Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 4	AD	610131			
POLH	9181		Xeroderma pigmentosum, variant type	AR	278750			
POLR1A	17264		Acrofacial dysostosis, Cincinnati type	AD	616462			
POLR1C	20194		Leukodystrophy, hypomyelinating, 11	AR	616494			
POLR1C	20194		Treacher Collins syndrome 3	AR	248390			
POLR1D	20422		Treacher Collins syndrome 2	AD	613717			
POLR3A	30074		Leukodystrophy, hypomyelinating, 7, with or without oligodontia and/or hypogonadotropic hypogonadism	AR	607694			
POLR3B	30348		Leukodystrophy, hypomyelinating, 8, with or without oligodontia and/or hypogonadotropic hypogonadism	AR	614381			
POMC	9201		{Obesity, early-onset, susceptibility to}	AD;AR	601665			
POMC	9201		Obesity, adrenal insufficiency, and red hair due to POMC deficiency		609734			
POMGNT1	19139		Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 3	AR	253280			
POMGNT1	19139		Retinitis pigmentosa 76	AR	617123			
POMGNT1	19139		Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 3	AR	613157			
POMGNT1	19139		Muscular dystrophy-dystroglycanopathy (congenital with mental retardation), type B, 3	AR	613151			
POMGNT2	25902		Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies, type A, 8	AR	614830			
POMK	26267		Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 12	AR	615249			
POMK	26267		?Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 12	AR	616094			
POMP	20330		Keratosis linearis with ichthyosis congenita and sclerosing keratoderma	AR	601952			
POMT1	9202		Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 1	AR	609308			
POMT1	9202		Muscular dystrophy-dystroglycanopathy (congenital with mental retardation), type B, 1	AR	613155			
POMT1	9202		Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 1	AR	236670			
POMT2	19743		Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 2	AR	613150			
POMT2	19743		Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 2	AR	613158			
POMT2	19743		Muscular dystrophy-dystroglycanopathy (congenital with mental retardation), type B, 2	AR	613156			
PON2	9205		{Coronary artery disease, susceptibility to}					
POP1	30129		Anauxetic dysplasia 2	AR	617396			
POR	9208		Antley-Bixler syndrome with genital anomalies and disordered steroidogenesis	AR	201750			
POR	9208		Disordered steroidogenesis due to cytochrome P450 oxidoreductase		613571			
PORCN	17652		Focal dermal hypoplasia	XD	305600			
POT1	17284		{Glioma susceptibility 9}	AD	616568			
POT1	17284		{Melanoma, cutaneous malignant, susceptibility to, 10}	AD	615848			
POU1F1	9210		Pituitary hormone deficiency, combined, 1	AD;AR	613038			
POU3F4	9217		Deafness, X-linked 2	XR	304400			
POU4F3	9220		Deafness, autosomal dominant 15	AD	602459			
POU6F2	21694		{Wilms tumor susceptibility-5}	AD;SMu	601583			
PPA2	28883		?Sudden cardiac failure, alcohol-induced	AR	617223			
PPA2	28883		Sudden cardiac failure, infantile	AR	617222			
PPARG	9236		Carotid intimal medial thickness 1		609338			
PPARG	9236		{Diabetes, type 2}	AD	125853			
PPARG	9236		[Obesity, resistance to]					
PPARG	9236		Obesity, severe	AD;AR	601665			
PPARG	9236		Lipodystrophy, familial partial, type 3	AD	604367			
PPARG	9236		Insulin resistance, severe, digenic	AD	604367			
PPARGC1B	30022		{Obesity, variation in}	AD;AR	601665			
PPIB	9255		Osteogenesis imperfecta, type IX	AR	259440			
PPM1D	9277		Breast cancer, somatic		114480			
PPM1D	9277		Intellectual developmental disorder with gastrointestinal difficulties and high pain threshold	AD	617450			
PPM1K	25415		?Maple syrup urine disease, mild variant		615135			
PPOX	9280		Porphyria variegata	AD	176200			
PPP1CB	9282		Noonan syndrome-like disorder with loose anagen hair 2	AD	617506			
PPP1R15B	14951		Microcephaly, short stature, and impaired glucose metabolism 2	AR	616817			
PPP1R3A	9291		Insulin resistance, severe, digenic	AD	125853			
PPP2R1A	9302		Mental retardation, autosomal dominant 36	AD	616362			
PPP2R1B	9303		Lung cancer	AR	211980			
PPP2R2B	9305		Spinocerebellar ataxia 12	AD	604326			
PPP2R5D	9312		Mental retardation, autosomal dominant 35	AD	616355			
PPP3CA	9314		Epileptic encephalopathy, infantile or early childhood	AD	617711			
PPT1	9325		Ceroid lipofuscinosis, neuronal, 1	AR	256730			
PQBP1	9330		Renpenning syndrome	XR	309500			
PRCC	9343		Renal cell carcinoma, papillary		605074			
PRCD			Retinitis pigmentosa 36		610599			
PRDM12	13997		Neuropathy, hereditary sensory and autonomic, type VIII	AR	616488			
PRDM16	14000		Cardiomyopathy, dilated, 1LL	AD	615373			
PRDM16	14000		Left ventricular noncompaction 8	AD	615373			
PRDM5	9349		Brittle cornea syndrome 2	AR	614170			
PRDM6	9350		Patent ductus arteriosus 3	AD	617039			
PRDM8	13993		?Epilepsy, progressive myoclonic, 10	AR	616640			
PREPL	30228		?Myasthenic syndrome, congenital, 22	AR	616224			
PRF1	9360		Hemophagocytic lymphohistiocytosis, familial, 2	AR	603553			
PRF1	9360		Aplastic anemia		609135			
PRF1	9360		Lymphoma, non-Hodgkin		605027			
PRG2	9362		Anterior segment dysgenesis 7, with sclerocornea	AR	269400			
PRG4	9364		Camptodactyly-arthropathy-coxa vara-pericarditis syndrome	AR	208250			
PRICKLE1	17019		Epilepsy, progressive myoclonic 1B	AR	612437			
PRKACA	9380		Cushing syndrome, ACTH-independent adrenal, somatic		615830			
PRKACG	9382		?Bleeding disorder, platelet-type, 19	AR	616176			
PRKAG2	9386		Wolff-Parkinson-White syndrome	AD	194200			
PRKAG2	9386		Glycogen storage disease of heart, lethal congenital	AD	261740			
PRKAG2	9386		Cardiomyopathy, hypertrophic 6	AD	600858			
PRKAR1A	9388		Carney complex, type 1	AD	160980			
PRKAR1A	9388		Adrenocortical tumor, somatic					
PRKAR1A	9388		Acrodysostosis 1, with or without hormone resistance	AD	101800			
PRKAR1A	9388		Pigmented nodular adrenocortical disease, primary, 1	AD	610489			
PRKAR1A	9388		Myxoma, intracardiac	AD	255960			
PRKCA	9393		Pituitary tumor, invasive					
PRKCD	9399		Autoimmune lymphoproliferative syndrome, type III	AR	615559			
PRKCG	9402		Spinocerebellar ataxia 14	AD	605361			
PRKCH	9403		{Cerebral infarction, susceptibility to}		601367			
PRKCSH	9411		Polycystic liver disease 1	AD	174050			
PRKD1	9407		Congenital heart defects and ectodermal dysplasia	AD	617364			
PRKDC	9413		Immunodeficiency 26, with or without neurologic abnormalities	AR	615966			
PRKG1	9414		Aortic aneurysm, familial thoracic 8	AD	615436			
PRKN			{Leprosy, susceptibility to}		607572			
PRKN			Parkinson disease, juvenile, type 2	AR	600116			
PRKN			Adenocarcinoma, ovarian, somatic		167000			
PRKN			Adenocarcinoma of lung, somatic		211980			
PRKRA	9438		Dystonia 16	AR	612067			
PRLR	9446		Multiple fibroadenomas of the breast	AD	615554			
PRLR	9446		?Hyperprolactinemia	AD	615555			
PRMT7	25557		Short stature, brachydactyly, intellectual developmental disability, and seizures	AR	617157			
PRNP	9449		Cerebral amyloid angiopathy, PRNP-related	AD	137440			
PRNP	9449		Creutzfeldt-Jakob disease	AD	123400			
PRNP	9449		Gerstmann-Straussler disease	AD	137440			
PRNP	9449		Huntington disease-like 1	AD	603218			
PRNP	9449		Insomnia, fatal familial	AD	600072			
PRNP	9449		Prion disease with protracted course	AD	606688			
PRNP	9449		{Kuru, susceptibility to}		245300			
PROC	9451		Thrombophilia due to protein C deficiency, autosomal recessive	AR	612304			
PROC	9451		Thrombophilia due to protein C deficiency, autosomal dominant	AD	176860			
PRODH	9453		{Schizophrenia, susceptibility to, 4}	AD	600850			
PRODH	9453		Hyperprolinemia, type I	AR	239500			
PRODH2	17325		{Schizophrenia, susceptibility to, 4}	AD	600850			
PRODH2	17325		Hyperprolinemia, type I	AR	239500			
PROK2	18455		Hypogonadotropic hypogonadism 4 with or without anosmia	AD	610628			
PROKR2	15836		Hypogonadotropic hypogonadism 3 with or without anosmia	AD	244200			
PROM1	9454		Stargardt disease 4		603786			
PROM1	9454		Retinitis pigmentosa 41	AR	612095			
PROM1	9454		Macular dystrophy, retinal, 2	AD	608051			
PROM1	9454		Cone-rod dystrophy 12		612657			
PROP1	9455		Pituitary hormone deficiency, combined, 2	AR	262600			
PROS1	9456		Thrombophilia due to protein S deficiency, autosomal recessive	AR	614514			
PROS1	9456		Thrombophilia due to protein S deficiency, autosomal dominant	AD	612336			
PROZ	9460		[Protein Z deficiency]		614024			
PRPF3	17348		Retinitis pigmentosa 18	AD	601414			
PRPF31	15446		Retinitis pigmentosa 11	AD	600138			
PRPF4	17349		Retinitis pigmentosa 70	AD	615922			
PRPF6			Retinitis pigmentosa 60	AD	613983			
PRPF8	17340		Retinitis pigmentosa 13	AD	600059			
PRPH	9461		{Amyotrophic lateral sclerosis, susceptibility to}	AD;AR	105400			
PRPH	9461		Choroidal dystrophy, central areolar 2	AD	613105			
PRPH	9461		Leber congenital amaurosis 18	AD;AR	608133			
PRPH	9461		Macular dystrophy, patterned, 1	AD	169150			
PRPH	9461		Macular dystrophy, vitelliform, 3	AD	608161			
PRPH	9461		Retinitis pigmentosa 7 and digenic	AD;AR	608133			
PRPH	9461		Retinitis punctata albescens	AD;AR	136880			
PRPH2	9942		Choroidal dystrophy, central areolar 2	AD	613105			
PRPH2	9942		Leber congenital amaurosis 18	AD;AR	608133			
PRPH2	9942		Macular dystrophy, patterned, 1	AD	169150			
PRPH2	9942		Macular dystrophy, vitelliform, 3	AD	608161			
PRPH2	9942		Retinitis pigmentosa 7 and digenic	AD;AR	608133			
PRPH2	9942		Retinitis punctata albescens	AD;AR	136880			
PRPS1	9462		Deafness, X-linked 1	X	304500			
PRPS1	9462		Charcot-Marie-Tooth disease, X-linked recessive, 5	XR	311070			
PRPS1	9462		Arts syndrome	XR	301835			
PRPS1	9462		Phosphoribosylpyrophosphate synthetase superactivity	XR	300661			
PRPS1	9462		Gout, PRPS-related	XR	300661			
PRR4	18020		Ectodermal dysplasia-syndactyly syndrome 1	AR	613573			
PRRT2	30500		Episodic kinesigenic dyskinesia 1	AD	128200			
PRRT2	30500		Convulsions, familial infantile, with paroxysmal choreoathetosis	AD	602066			
PRRT2	30500		Seizures, benign familial infantile, 2	AD	605751			
PRRX1	9142		Agnathia-otocephaly complex	AD;AR	202650			
PRSS1	9475		Trypsinogen deficiency	AR	614044			
PRSS1	9475		Pancreatitis, hereditary	AD	167800			
PRSS12	9477		Mental retardation, autosomal recessive 1	AR	249500			
PRSS2			{Pancreatitis, chronic, protection against}	AD	167800			
PRSS56	39433		Microphthalmia, isolated 6	AR	613517			
PRUNE1			Neurodevelopmental disorder with microcephaly, hypotonia, and variable brain anomalies	AR	617481			
PRX	13797		Charcot-Marie-Tooth disease, type 4F	AR	614895			
PRX	13797		Dejerine-Sottas disease	AD;AR	145900			
PSAP	9498		Combined SAP deficiency	AR	611721			
PSAP	9498		Metachromatic leukodystrophy due to SAP-b deficiency	AR	249900			
PSAP	9498		Krabbe disease, atypical	AR	611722			
PSAP	9498		Gaucher disease, atypical		610539			
PSAT1	19129		Neu-Laxova syndrome 2	AR	616038			
PSAT1	19129		?Phosphoserine aminotransferase deficiency	AR	610992			
PSEN1	9508		Acne inversa, familial, 3	AD	613737			
PSEN1	9508		Alzheimer disease, type 3	AD	607822			
PSEN1	9508		Alzheimer disease, type 3, with spastic paraparesis and apraxia	AD	607822			
PSEN1	9508		Alzheimer disease, type 3, with spastic paraparesis and unusual plaques	AD	607822			
PSEN1	9508		Cardiomyopathy, dilated, 1U	AD	613694			
PSEN1	9508		Dementia, frontotemporal	AD	600274			
PSEN1	9508		Pick disease	IC;AD	172700			
PSEN2	9509		Alzheimer disease-4	AD	606889			
PSEN2	9509		Cardiomyopathy, dilated, 1V	AD	613697			
PSENEN	30100		Acne inversa, familial, 2	AD	613736			
PSMA6	9535		{Myocardial infarction, susceptibility to}		608446			
PSMB8	9545		Autoinflammation, lipodystrophy, and dermatosis syndrome	AR	256040			
PSMC3IP	17928		Ovarian dysgenesis 3	AR	614324			
PSMD12	9557		Stankiewicz-Isidor syndrome	AD	617516			
